text,label
naib tehsildar ka paper leak ho gaya hajaro mehnati student ki mehnat par pani fer diya yahi hai insaaf apka,0
aadiii fizakhan beta teri aur tere pakistaniyo ki maa chud jani tum pakistaniyo ka baap modi aa gaya doba,0
shade garmi aur hab ka kya karen jo karachi may per rahi hay garmi aur paseen se bura haal kitchen jaan ka dil nahi kerta,1
sawant dynamo 'm huge fan 😊 keep grow ( ｡♥‿♥｡ ) support n love ◉‿◉ 🤩 kabhi waqt mile,1
potatoo jisay hamsay milna gawara nahi wo hamsay mila na karay whole damn mood,0
imad wasim hari sohail total suitabl team bc thayk huy hain inko doctor ko dekhen,0
sabs bada gunda apna bjp adhyak kheir aap ye nahi samjengi,0
vand matharam great hope young grassroot worker,2
asli rahan se pucho fan ka lobe hai ye 😂,1
waalakum us salam prayer khosh rahan,2
iss ghar mei mere opinion ki koyi qadr nahi 11 yo badass brother kyunki woh opinion hai fact nahi * sob corner *,1
abay shanakht ka burhan teri nasal ko hai jisko maloom nai k baap kon maa kon hai harami insaan,0
banara ghat ki bat hi kuch aur hai modi ji ne banara ko bahut kuch diya aur badl banara ne modi ji,2
93874611 ... . choos 1 ... ☝️☝️ dekhat hai aap kis ke favourit ho repli mein see interest,1
hindustan ke tukd karn ka sochog iss bi bada tamcha tume milega ye surv,1
yehi keh keh k hum ne inn k dmagh kharab kiy hue hain jese indian media apn player ki,1
digit kya bakchodi hai flop actor ko batman bana diya isska haal ben affleck se ghatiya hoga,1
modi ji aap aam kais khaat hain,1
kya ho gaya aajkal polit parti ko kya bjp ne bhi aisa kiya tha,1
rajya sabha se apko mauka milna chahiy good thinker alway requir place,2
krishna rahul kanwal ko rajdeep ki hwa lag gyi bechar ko dard bhut hua 😂🤣🤣🤣,0
kisi ko koi khushi nahi nayi sarkaar aati nay kaam hote 5 saal bhashn sun sun,0
music life ... ❤ thank chhote ustad ( salman ali ) post instagram stori today ! ! ! 🥰…,1
gilmour hmmmm realli sam outlaw someth admir peopl 😂😂😂 ( even,1
ab gala faad ke nahi chillana chowkidaar chor hai sharm nahi aayi ais naar lagat hue,0
lerki allah swt ko beha may ku lati ho 1 chor ka diffah kar rahi ho wo hi karo daleel khatam ho g,1
"Finally exam clear kar liya, khushi ke aansu!",2
Yaar kal ka match to full paisa vasool tha!,2
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Dost call karega shayad, dekhte hain.",1
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
"Boss ne bola good job, finally!",2
"Weekend vibes on, chill mode activated!",2
TV pe kuch khaas nahi chal raha.,1
Sab log itne chill kyu hain yaar?,1
Thoda boring lag raha hai but theek hai.,1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Boss ne fir daant diya, mood off.",0
Aaj ka weather mast lag raha hai!,2
"Mobile gir gaya aur screen toot gayi, damn!",0
"Boss ne bola good job, finally!",2
"Boss ne bola good job, finally!",2
"Boss ne fir daant diya, mood off.",0
"Finally exam clear kar liya, khushi ke aansu!",2
TV pe kuch khaas nahi chal raha.,1
"Bus wait kar raha hoon, traffic heavy hai.",1
Aaj ka weather mast lag raha hai!,2
"Khana thoda zyada spicy tha, par manageable.",1
"Finally exam clear kar liya, khushi ke aansu!",2
Kal shayad baarish ho sakti hai.,1
Sab log itne chill kyu hain yaar?,1
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Dost call karega shayad, dekhte hain.",1
"Finally exam clear kar liya, khushi ke aansu!",2
"Boss ne fir daant diya, mood off.",0
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
Bro party kab hai? Mood fresh karna hai!,2
Zindagi bohot stressfull lag rahi hai aaj.,0
"Mobile gir gaya aur screen toot gayi, damn!",0
Zindagi to ek roller coaster hai bhai!,1
"New phone mil gaya, mast feel ho raha hai!",2
"Net phir se slow hai, irritation ho raha hai!",0
"Movie amazing thi, ekdum blockbuster!",2
TV pe kuch khaas nahi chal raha.,1
Aaj ka weather mast lag raha hai!,2
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
TV pe kuch khaas nahi chal raha.,1
"Bhai traffic me phas gaya, kya din kharab hai.",0
Yaar kal ka match to full paisa vasool tha!,2
Zindagi to ek roller coaster hai bhai!,1
"Khana thoda zyada spicy tha, par manageable.",1
"Khana thoda zyada spicy tha, par manageable.",1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Weekend vibes on, chill mode activated!",2
"Finally exam clear kar liya, khushi ke aansu!",2
Sab log itne chill kyu hain yaar?,1
Kal shayad baarish ho sakti hai.,1
"Life seems perfect today, sab kuch awesome hai!",2
"Office ka kaam khatam nahi ho raha, uff!",0
"Net phir se slow hai, irritation ho raha hai!",0
"Life seems perfect today, sab kuch awesome hai!",2
"Movie amazing thi, ekdum blockbuster!",2
TV pe kuch khaas nahi chal raha.,1
"Movie amazing thi, ekdum blockbuster!",2
Kal shayad baarish ho sakti hai.,1
"Life seems perfect today, sab kuch awesome hai!",2
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Weekend vibes on, chill mode activated!",2
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Gym cancel kar diya, motivation down hai.",0
"Kaam to ho gaya, ab rest kar raha hoon.",1
Aaj ka weather mast lag raha hai!,2
Kal shayad baarish ho sakti hai.,1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Movie amazing thi, ekdum blockbuster!",2
Kal shayad baarish ho sakti hai.,1
Aaj ka weather mast lag raha hai!,2
"Life seems perfect today, sab kuch awesome hai!",2
"Gym cancel kar diya, motivation down hai.",0
Sab log itne chill kyu hain yaar?,1
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Movie itni bakwaas thi, pura time waste.",0
"New phone mil gaya, mast feel ho raha hai!",2
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Boss ne bola good job, finally!",2
Kal shayad baarish ho sakti hai.,1
"Finally exam clear kar liya, khushi ke aansu!",2
"Gym cancel kar diya, motivation down hai.",0
"Boss ne fir daant diya, mood off.",0
"Office ka kaam khatam nahi ho raha, uff!",0
"Life seems perfect today, sab kuch awesome hai!",2
Aaj ka weather mast lag raha hai!,2
"Movie amazing thi, ekdum blockbuster!",2
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Dost call karega shayad, dekhte hain.",1
"Movie itni bakwaas thi, pura time waste.",0
"New phone mil gaya, mast feel ho raha hai!",2
"Finally exam clear kar liya, khushi ke aansu!",2
"Bus wait kar raha hoon, traffic heavy hai.",1
Kal shayad baarish ho sakti hai.,1
"Dost call karega shayad, dekhte hain.",1
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Finally exam clear kar liya, khushi ke aansu!",2
"Movie itni bakwaas thi, pura time waste.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Office meeting normal thi, kuch special nahi.",1
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Weekend vibes on, chill mode activated!",2
Zindagi to ek roller coaster hai bhai!,1
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Kaam to ho gaya, ab rest kar raha hoon.",1
Kal shayad baarish ho sakti hai.,1
"Movie amazing thi, ekdum blockbuster!",2
"Boss ne fir daant diya, mood off.",0
"Bus wait kar raha hoon, traffic heavy hai.",1
"Office meeting normal thi, kuch special nahi.",1
"Boss ne bola good job, finally!",2
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Movie itni bakwaas thi, pura time waste.",0
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Office ka kaam khatam nahi ho raha, uff!",0
TV pe kuch khaas nahi chal raha.,1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Office ka kaam khatam nahi ho raha, uff!",0
"Movie itni bakwaas thi, pura time waste.",0
"Dost call karega shayad, dekhte hain.",1
"Dost call karega shayad, dekhte hain.",1
"Life seems perfect today, sab kuch awesome hai!",2
"Mobile gir gaya aur screen toot gayi, damn!",0
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Boss ne bola good job, finally!",2
"Office meeting normal thi, kuch special nahi.",1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Bus wait kar raha hoon, traffic heavy hai.",1
"Net phir se slow hai, irritation ho raha hai!",0
"Dost call karega shayad, dekhte hain.",1
Kal shayad baarish ho sakti hai.,1
"New phone mil gaya, mast feel ho raha hai!",2
"Office ka kaam khatam nahi ho raha, uff!",0
Zindagi to ek roller coaster hai bhai!,1
Thoda boring lag raha hai but theek hai.,1
"Finally exam clear kar liya, khushi ke aansu!",2
"Khana thoda zyada spicy tha, par manageable.",1
Sab log itne chill kyu hain yaar?,1
"Movie amazing thi, ekdum blockbuster!",2
"Boss ne bola good job, finally!",2
"Boss ne fir daant diya, mood off.",0
"Khana thoda zyada spicy tha, par manageable.",1
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
Bro party kab hai? Mood fresh karna hai!,2
Zindagi to ek roller coaster hai bhai!,1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Boss ne fir daant diya, mood off.",0
"Weekend vibes on, chill mode activated!",2
Thoda boring lag raha hai but theek hai.,1
Bro party kab hai? Mood fresh karna hai!,2
"Weekend vibes on, chill mode activated!",2
Kal shayad baarish ho sakti hai.,1
"Boss ne fir daant diya, mood off.",0
Thoda boring lag raha hai but theek hai.,1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Dost call karega shayad, dekhte hain.",1
"Net phir se slow hai, irritation ho raha hai!",0
TV pe kuch khaas nahi chal raha.,1
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Movie itni bakwaas thi, pura time waste.",0
"New phone mil gaya, mast feel ho raha hai!",2
Bro party kab hai? Mood fresh karna hai!,2
TV pe kuch khaas nahi chal raha.,1
"Kaam to ho gaya, ab rest kar raha hoon.",1
Aaj ka weather mast lag raha hai!,2
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
Aaj ka weather mast lag raha hai!,2
"Weekend vibes on, chill mode activated!",2
Kal shayad baarish ho sakti hai.,1
"Dost call karega shayad, dekhte hain.",1
"Movie itni bakwaas thi, pura time waste.",0
"Finally exam clear kar liya, khushi ke aansu!",2
Zindagi bohot stressfull lag rahi hai aaj.,0
"Movie itni bakwaas thi, pura time waste.",0
Bro party kab hai? Mood fresh karna hai!,2
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Movie itni bakwaas thi, pura time waste.",0
Sab log itne chill kyu hain yaar?,1
"Boss ne bola good job, finally!",2
"Weekend vibes on, chill mode activated!",2
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Movie amazing thi, ekdum blockbuster!",2
"Gym cancel kar diya, motivation down hai.",0
"Movie itni bakwaas thi, pura time waste.",0
"Life seems perfect today, sab kuch awesome hai!",2
"Weekend vibes on, chill mode activated!",2
"Boss ne bola good job, finally!",2
"Boss ne bola good job, finally!",2
Aaj ka weather mast lag raha hai!,2
TV pe kuch khaas nahi chal raha.,1
"Movie itni bakwaas thi, pura time waste.",0
"Life seems perfect today, sab kuch awesome hai!",2
Sab log itne chill kyu hain yaar?,1
"Office ka kaam khatam nahi ho raha, uff!",0
Zindagi to ek roller coaster hai bhai!,1
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
Bro party kab hai? Mood fresh karna hai!,2
Bro party kab hai? Mood fresh karna hai!,2
"Bus wait kar raha hoon, traffic heavy hai.",1
Thoda boring lag raha hai but theek hai.,1
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Dost call karega shayad, dekhte hain.",1
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
Zindagi to ek roller coaster hai bhai!,1
"New phone mil gaya, mast feel ho raha hai!",2
"New phone mil gaya, mast feel ho raha hai!",2
"Kaam to ho gaya, ab rest kar raha hoon.",1
"New phone mil gaya, mast feel ho raha hai!",2
Thoda boring lag raha hai but theek hai.,1
"Khana thoda zyada spicy tha, par manageable.",1
"Weekend vibes on, chill mode activated!",2
"Movie itni bakwaas thi, pura time waste.",0
"Khana thoda zyada spicy tha, par manageable.",1
TV pe kuch khaas nahi chal raha.,1
"Mobile gir gaya aur screen toot gayi, damn!",0
"Khana thoda zyada spicy tha, par manageable.",1
"Weekend vibes on, chill mode activated!",2
"Boss ne bola good job, finally!",2
"Office meeting normal thi, kuch special nahi.",1
"Gym cancel kar diya, motivation down hai.",0
"Aaj sab kuch galat ho raha hai, unlucky day!",0
TV pe kuch khaas nahi chal raha.,1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Mobile gir gaya aur screen toot gayi, damn!",0
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
Zindagi bohot stressfull lag rahi hai aaj.,0
"Boss ne fir daant diya, mood off.",0
"Gym cancel kar diya, motivation down hai.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
Zindagi bohot stressfull lag rahi hai aaj.,0
"Dost call karega shayad, dekhte hain.",1
"Life seems perfect today, sab kuch awesome hai!",2
"Gym cancel kar diya, motivation down hai.",0
"Aaj sab kuch galat ho raha hai, unlucky day!",0
Zindagi to ek roller coaster hai bhai!,1
"Weekend vibes on, chill mode activated!",2
"Net phir se slow hai, irritation ho raha hai!",0
"New phone mil gaya, mast feel ho raha hai!",2
"Office meeting normal thi, kuch special nahi.",1
"New phone mil gaya, mast feel ho raha hai!",2
"Office ka kaam khatam nahi ho raha, uff!",0
Zindagi to ek roller coaster hai bhai!,1
"Net phir se slow hai, irritation ho raha hai!",0
Thoda boring lag raha hai but theek hai.,1
Thoda boring lag raha hai but theek hai.,1
"Boss ne bola good job, finally!",2
"Life seems perfect today, sab kuch awesome hai!",2
"Khana thoda zyada spicy tha, par manageable.",1
Kal shayad baarish ho sakti hai.,1
"Bhai traffic me phas gaya, kya din kharab hai.",0
"Boss ne fir daant diya, mood off.",0
"Finally exam clear kar liya, khushi ke aansu!",2
"Bus wait kar raha hoon, traffic heavy hai.",1
"Khana thoda zyada spicy tha, par manageable.",1
"Bus wait kar raha hoon, traffic heavy hai.",1
"Bus wait kar raha hoon, traffic heavy hai.",1
Thoda boring lag raha hai but theek hai.,1
"Dost call karega shayad, dekhte hain.",1
"Boss ne bola good job, finally!",2
"Khana thoda zyada spicy tha, par manageable.",1
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
"Boss ne fir daant diya, mood off.",0
"Finally exam clear kar liya, khushi ke aansu!",2
"Office meeting normal thi, kuch special nahi.",1
"Movie itni bakwaas thi, pura time waste.",0
"Movie itni bakwaas thi, pura time waste.",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
Sab log itne chill kyu hain yaar?,1
"Movie itni bakwaas thi, pura time waste.",0
Sab log itne chill kyu hain yaar?,1
"Life seems perfect today, sab kuch awesome hai!",2
Aaj ka weather mast lag raha hai!,2
Bro party kab hai? Mood fresh karna hai!,2
"Aaj sab kuch galat ho raha hai, unlucky day!",0
"Office meeting normal thi, kuch special nahi.",1
Thoda boring lag raha hai but theek hai.,1
Zindagi bohot stressfull lag rahi hai aaj.,0
"Finally exam clear kar liya, khushi ke aansu!",2
Bro party kab hai? Mood fresh karna hai!,2
"Life seems perfect today, sab kuch awesome hai!",2
Aaj ka weather mast lag raha hai!,2
Zindagi to ek roller coaster hai bhai!,1
Thoda boring lag raha hai but theek hai.,1
"Khana thoda zyada spicy tha, par manageable.",1
"Office ka kaam khatam nahi ho raha, uff!",0
"Movie amazing thi, ekdum blockbuster!",2
"Mobile gir gaya aur screen toot gayi, damn!",0
Aaj ka weather mast lag raha hai!,2
"Dost call karega shayad, dekhte hain.",1
"Bhai traffic me phas gaya, kya din kharab hai.",0
Kal shayad baarish ho sakti hai.,1
TV pe kuch khaas nahi chal raha.,1
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Khana thoda zyada spicy tha, par manageable.",1
"Office ka kaam khatam nahi ho raha, uff!",0
"Bhai traffic me phas gaya, kya din kharab hai.",0
Sab log itne chill kyu hain yaar?,1
Kal shayad baarish ho sakti hai.,1
"Yeh coffee bilkul thandi hai, bakwaas taste.",0
"Weekend vibes on, chill mode activated!",2
"Aaj mummy ne fav food banaya, dil khush ho gaya!",2
Thoda boring lag raha hai but theek hai.,1
"Kaam to ho gaya, ab rest kar raha hoon.",1
"Movie amazing thi, ekdum blockbuster!",2
Sab log itne chill kyu hain yaar?,1
"Movie amazing thi, ekdum blockbuster!",2
Bro party kab hai? Mood fresh karna hai!,2
Sab log itne chill kyu hain yaar?,1
"Bhai traffic me phas gaya, kya din kharab hai.",0
TV pe kuch khaas nahi chal raha.,1
Kal shayad baarish ho sakti hai.,1
"Boss ne bola good job, finally!",2
"Net phir se slow hai, irritation ho raha hai!",0
Zindagi bohot stressfull lag rahi hai aaj.,0
"Net phir se slow hai, irritation ho raha hai!",0
"Gym cancel kar diya, motivation down hai.",0
"Weekend vibes on, chill mode activated!",2
"Gym cancel kar diya, motivation down hai.",0
"Movie amazing thi, ekdum blockbuster!",2
TV pe kuch khaas nahi chal raha.,1
"Office meeting normal thi, kuch special nahi.",1
"Khana thoda zyada spicy tha, par manageable.",1
"Boss ne fir daant diya, mood off.",0
